metric,iteration,pole,mean,std,n
levenshtein,1172,kl_to_reference,0.111371,0.00831,3
levenshtein,1173,kl_to_reference,0.115406,0.008501,3
levenshtein,1174,kl_to_reference,0.112206,0.006968,3
levenshtein,1175,kl_to_reference,0.11707,0.006578,3
levenshtein,1176,kl_to_reference,0.121381,0.013122,3
levenshtein,1177,kl_to_reference,0.117077,0.005659,3
levenshtein,1178,kl_to_reference,0.118313,0.005465,3
levenshtein,1179,kl_to_reference,0.114821,0.005643,3
levenshtein,1180,kl_to_reference,0.111932,0.009181,3
levenshtein,1181,kl_to_reference,0.113909,0.002901,3
levenshtein,1182,kl_to_reference,0.120482,0.005971,3
levenshtein,1183,kl_to_reference,0.117878,0.008719,3
levenshtein,1184,kl_to_reference,0.12037,0.005694,3
levenshtein,1185,kl_to_reference,0.117759,0.010249,3
levenshtein,1186,kl_to_reference,0.116625,0.005141,3
levenshtein,1187,kl_to_reference,0.106738,0.003684,3
levenshtein,1188,kl_to_reference,0.11728,0.004949,3
levenshtein,1189,kl_to_reference,0.111794,0.006029,3
levenshtein,1190,kl_to_reference,0.122182,0.015233,3
levenshtein,1191,kl_to_reference,0.110514,0.013116,3
levenshtein,1192,kl_to_reference,0.114547,0.011397,3
levenshtein,1193,kl_to_reference,0.106552,0.006675,3
levenshtein,1194,kl_to_reference,0.113995,0.003992,3
levenshtein,1195,kl_to_reference,0.111249,0.0026,3
levenshtein,1196,kl_to_reference,0.11098,0.00405,3
levenshtein,1197,kl_to_reference,0.113679,0.007182,3
levenshtein,1198,kl_to_reference,0.113273,0.007127,3
levenshtein,1199,kl_to_reference,0.107856,0.003225,3
levenshtein,1200,kl_to_reference,0.114608,0.005391,3
levenshtein,1201,kl_to_reference,0.125524,0.004264,3
levenshtein,1202,kl_to_reference,0.110178,0.008681,3
levenshtein,1203,kl_to_reference,0.119103,0.012332,3
levenshtein,1204,kl_to_reference,0.112634,0.009297,3
levenshtein,1205,kl_to_reference,0.121591,0.00486,3
levenshtein,1206,kl_to_reference,0.113803,0.002984,3
levenshtein,1207,kl_to_reference,0.123061,0.00222,3
levenshtein,1208,kl_to_reference,0.11932,0.001827,3
levenshtein,1209,kl_to_reference,0.118167,0.001791,3
levenshtein,1210,kl_to_reference,0.122348,0.003785,3
levenshtein,1211,kl_to_reference,0.12234,0.004332,3
levenshtein,1212,kl_to_reference,0.107252,0.004229,3
levenshtein,1213,kl_to_reference,0.118724,0.005717,3
levenshtein,1214,kl_to_reference,0.121213,0.001247,3
levenshtein,1215,kl_to_reference,0.114722,0.005306,3
levenshtein,1216,kl_to_reference,0.124241,0.004631,3
levenshtein,1217,kl_to_reference,0.11584,0.003543,3
levenshtein,1218,kl_to_reference,0.118351,0.007284,3
levenshtein,1219,kl_to_reference,0.114615,0.00443,3
levenshtein,1220,kl_to_reference,0.117273,0.013448,3
levenshtein,1221,kl_to_reference,0.121696,0.006174,3
levenshtein,1222,kl_to_reference,0.119217,0.003197,3
levenshtein,1223,kl_to_reference,0.117679,0.004473,3
levenshtein,1224,kl_to_reference,0.117542,0.002463,3
levenshtein,1225,kl_to_reference,0.126267,0.009421,3
levenshtein,1226,kl_to_reference,0.114824,0.012004,3
levenshtein,1227,kl_to_reference,0.125137,0.005424,3
levenshtein,1228,kl_to_reference,0.122838,0.008424,3
levenshtein,1229,kl_to_reference,0.113902,0.012716,3
levenshtein,1230,kl_to_reference,0.11159,0.000208,3
levenshtein,1231,kl_to_reference,0.119052,0.005412,3
levenshtein,1232,kl_to_reference,0.112331,0.008726,3
levenshtein,1233,kl_to_reference,0.115827,0.01192,3
levenshtein,1234,kl_to_reference,0.112108,0.002583,3
levenshtein,1235,kl_to_reference,0.120261,0.004471,3
levenshtein,1236,kl_to_reference,0.119748,0.005989,3
levenshtein,1237,kl_to_reference,0.118705,0.003523,3
levenshtein,1238,kl_to_reference,0.113279,0.005763,3
levenshtein,1239,kl_to_reference,0.115823,0.001402,3
levenshtein,1240,kl_to_reference,0.115631,0.003065,3
levenshtein,1241,kl_to_reference,0.117289,0.00567,3
levenshtein,1242,kl_to_reference,0.12233,0.006767,3
levenshtein,1243,kl_to_reference,0.110244,0.006417,3
levenshtein,1244,kl_to_reference,0.105578,0.007869,3
levenshtein,1245,kl_to_reference,0.109441,0.004249,3
levenshtein,1246,kl_to_reference,0.117279,0.00475,3
levenshtein,1247,kl_to_reference,0.120093,0.003433,3
levenshtein,1248,kl_to_reference,0.119253,0.005311,3
levenshtein,1249,kl_to_reference,0.116216,0.007683,3
levenshtein,1250,kl_to_reference,0.125985,0.000398,3
levenshtein,1251,kl_to_reference,0.116391,0.003042,3
levenshtein,1252,kl_to_reference,0.11994,0.013024,3
levenshtein,1253,kl_to_reference,0.110733,0.010103,3
levenshtein,1254,kl_to_reference,0.117752,0.010298,3
levenshtein,1255,kl_to_reference,0.119589,0.005801,3
levenshtein,1256,kl_to_reference,0.118067,0.006669,3
levenshtein,1257,kl_to_reference,0.114095,0.00948,3
levenshtein,1258,kl_to_reference,0.115061,0.0134,3
levenshtein,1259,kl_to_reference,0.115197,0.00566,3
levenshtein,1260,kl_to_reference,0.117479,0.008707,3
levenshtein,1261,kl_to_reference,0.109553,0.009656,3
levenshtein,1262,kl_to_reference,0.122357,0.007894,3
levenshtein,1263,kl_to_reference,0.118876,0.007558,3
levenshtein,1264,kl_to_reference,0.119889,0.006683,3
levenshtein,1265,kl_to_reference,0.126408,0.005115,3
levenshtein,1266,kl_to_reference,0.120399,0.004317,3
levenshtein,1267,kl_to_reference,0.122194,0.010312,3
levenshtein,1268,kl_to_reference,0.113711,0.007139,3
levenshtein,1269,kl_to_reference,0.119943,0.005456,3
levenshtein,1270,kl_to_reference,0.116784,0.005329,3
levenshtein,1271,kl_to_reference,0.119314,0.006117,3
levenshtein,1272,kl_to_reference,0.125295,0.008453,3
levenshtein,1273,kl_to_reference,0.12198,0.006127,3
levenshtein,1274,kl_to_reference,0.12031,0.002617,3
levenshtein,1275,kl_to_reference,0.119235,0.011698,3
levenshtein,1276,kl_to_reference,0.121727,0.00699,3
levenshtein,1277,kl_to_reference,0.110368,0.003193,3
levenshtein,1278,kl_to_reference,0.119088,0.006902,3
levenshtein,1279,kl_to_reference,0.126266,0.004398,3
levenshtein,1280,kl_to_reference,0.123141,0.006491,3
levenshtein,1281,kl_to_reference,0.110625,0.001409,3
levenshtein,1282,kl_to_reference,0.111563,0.002794,3
levenshtein,1283,kl_to_reference,0.117219,0.00173,3
levenshtein,1284,kl_to_reference,0.111454,0.003953,3
levenshtein,1285,kl_to_reference,0.120051,0.003887,3
levenshtein,1286,kl_to_reference,0.1283,0.005153,3
levenshtein,1287,kl_to_reference,0.117062,0.00602,3
levenshtein,1288,kl_to_reference,0.122171,0.001736,3
levenshtein,1289,kl_to_reference,0.12363,0.012091,3
levenshtein,1290,kl_to_reference,0.114185,0.003429,3
levenshtein,1291,kl_to_reference,0.116918,0.004687,3
levenshtein,1292,kl_to_reference,0.117165,0.004049,3
levenshtein,1293,kl_to_reference,0.122363,0.014042,3
levenshtein,1294,kl_to_reference,0.114012,0.006718,3
levenshtein,1295,kl_to_reference,0.117018,0.013106,3
levenshtein,1296,kl_to_reference,0.120934,0.00572,3
levenshtein,1297,kl_to_reference,0.116309,0.011078,3
levenshtein,1298,kl_to_reference,0.112756,0.003996,3
levenshtein,1299,kl_to_reference,0.108904,0.003551,3
levenshtein,1300,kl_to_reference,0.122002,0.003652,3
levenshtein,1301,kl_to_reference,0.11272,0.005937,3
levenshtein,1302,kl_to_reference,0.122911,0.003905,3
levenshtein,1303,kl_to_reference,0.110673,0.002365,3
levenshtein,1304,kl_to_reference,0.121697,0.004359,3
levenshtein,1305,kl_to_reference,0.114336,0.008883,3
levenshtein,1306,kl_to_reference,0.118945,0.004392,3
levenshtein,1307,kl_to_reference,0.108466,0.001682,3
levenshtein,1308,kl_to_reference,0.116443,0.004727,3
levenshtein,1309,kl_to_reference,0.118488,0.010354,3
levenshtein,1310,kl_to_reference,0.12082,0.010506,3
levenshtein,1311,kl_to_reference,0.111883,0.010944,3
levenshtein,1312,kl_to_reference,0.118338,0.009036,3
levenshtein,1313,kl_to_reference,0.120787,0.00618,3
levenshtein,1314,kl_to_reference,0.123249,0.00641,3
levenshtein,1315,kl_to_reference,0.114619,0.003677,3
levenshtein,1316,kl_to_reference,0.117808,0.013246,3
levenshtein,1317,kl_to_reference,0.123723,0.010352,3
levenshtein,1318,kl_to_reference,0.122229,0.011337,3
levenshtein,1319,kl_to_reference,0.122936,0.01266,3
levenshtein,1320,kl_to_reference,0.11866,0.002822,3
levenshtein,1321,kl_to_reference,0.114568,0.006824,3
levenshtein,1322,kl_to_reference,0.116507,0.005774,3
levenshtein,1323,kl_to_reference,0.124203,0.000945,3
levenshtein,1324,kl_to_reference,0.120027,0.005721,3
levenshtein,1325,kl_to_reference,0.121883,0.005091,3
levenshtein,1326,kl_to_reference,0.117964,0.009779,3
levenshtein,1327,kl_to_reference,0.118529,0.003563,3
levenshtein,1328,kl_to_reference,0.122908,0.005372,3
levenshtein,1329,kl_to_reference,0.117824,0.006961,3
levenshtein,1330,kl_to_reference,0.124238,0.003794,3
levenshtein,1331,kl_to_reference,0.115417,0.002836,3
levenshtein,1332,kl_to_reference,0.118869,0.008528,3
levenshtein,1333,kl_to_reference,0.125514,0.009964,3
levenshtein,1334,kl_to_reference,0.115857,0.010584,3
levenshtein,1335,kl_to_reference,0.118812,0.002506,3
levenshtein,1336,kl_to_reference,0.10696,0.004599,3
levenshtein,1337,kl_to_reference,0.123803,0.010989,3
levenshtein,1338,kl_to_reference,0.110187,0.001054,3
levenshtein,1339,kl_to_reference,0.117029,0.007882,3
levenshtein,1340,kl_to_reference,0.123808,0.004293,3
levenshtein,1341,kl_to_reference,0.122849,0.002734,3
levenshtein,1342,kl_to_reference,0.126178,0.007864,3
levenshtein,1343,kl_to_reference,0.115846,0.006022,3
levenshtein,1344,kl_to_reference,0.113576,0.010693,3
levenshtein,1345,kl_to_reference,0.119998,0.003716,3
levenshtein,1346,kl_to_reference,0.117184,0.003369,3
levenshtein,1347,kl_to_reference,0.118507,0.003491,3
levenshtein,1348,kl_to_reference,0.118717,0.005597,3
levenshtein,1349,kl_to_reference,0.12156,0.005017,3
levenshtein,1350,kl_to_reference,0.115846,0.004483,3
levenshtein,1351,kl_to_reference,0.109293,0.007936,3
levenshtein,1352,kl_to_reference,0.116707,0.004375,3
levenshtein,1353,kl_to_reference,0.110838,0.007534,3
levenshtein,1354,kl_to_reference,0.122069,0.004593,3
levenshtein,1355,kl_to_reference,0.119288,0.013705,3
levenshtein,1356,kl_to_reference,0.130334,0.001605,3
levenshtein,1357,kl_to_reference,0.12078,0.003101,3
levenshtein,1358,kl_to_reference,0.118804,0.006146,3
levenshtein,1359,kl_to_reference,0.110973,0.003421,3
levenshtein,1360,kl_to_reference,0.115964,0.004548,3
levenshtein,1361,kl_to_reference,0.117439,0.004638,3
levenshtein,1362,kl_to_reference,0.118619,0.005662,3
levenshtein,1363,kl_to_reference,0.119414,0.008244,3
levenshtein,1364,kl_to_reference,0.1214,0.007705,3
levenshtein,1365,kl_to_reference,0.110025,0.004146,3
levenshtein,1366,kl_to_reference,0.113112,0.004751,3
levenshtein,1367,kl_to_reference,0.117959,0.002237,3
levenshtein,1368,kl_to_reference,0.119603,0.0029,3
levenshtein,1369,kl_to_reference,0.121703,0.003326,3
levenshtein,1370,kl_to_reference,0.117085,0.003563,3
levenshtein,1371,kl_to_reference,0.125635,0.006817,3
levenshtein,1372,kl_to_reference,0.116489,0.001672,3
levenshtein,1373,kl_to_reference,0.110516,0.006664,3
levenshtein,1374,kl_to_reference,0.12392,0.004233,3
levenshtein,1375,kl_to_reference,0.111015,0.001462,3
levenshtein,1376,kl_to_reference,0.114555,0.008115,3
levenshtein,1377,kl_to_reference,0.120988,0.001503,3
levenshtein,1378,kl_to_reference,0.11676,0.006856,3
levenshtein,1379,kl_to_reference,0.118036,0.006783,3
levenshtein,1380,kl_to_reference,0.118516,0.00579,3
levenshtein,1381,kl_to_reference,0.116864,0.002233,3
levenshtein,1382,kl_to_reference,0.115525,0.003839,3
levenshtein,1383,kl_to_reference,0.114718,0.004282,3
levenshtein,1384,kl_to_reference,0.120876,0.002437,3
levenshtein,1385,kl_to_reference,0.114233,0.004472,3
levenshtein,1386,kl_to_reference,0.112098,0.00397,3
levenshtein,1387,kl_to_reference,0.112495,0.004824,3
levenshtein,1388,kl_to_reference,0.115216,0.006291,3
levenshtein,1389,kl_to_reference,0.117726,0.01042,3
levenshtein,1390,kl_to_reference,0.115504,0.009656,3
levenshtein,1391,kl_to_reference,0.119935,0.007179,3
levenshtein,1392,kl_to_reference,0.124556,0.011864,3
levenshtein,1393,kl_to_reference,0.120814,0.002806,3
levenshtein,1394,kl_to_reference,0.114083,0.003081,3
levenshtein,1395,kl_to_reference,0.10573,0.007818,3
levenshtein,1396,kl_to_reference,0.116937,0.00413,3
levenshtein,1397,kl_to_reference,0.116617,0.006348,3
levenshtein,1398,kl_to_reference,0.114522,0.006935,3
levenshtein,1399,kl_to_reference,0.117105,0.006561,3
levenshtein,1400,kl_to_reference,0.113148,0.008329,3
levenshtein,1401,kl_to_reference,0.1206,0.002469,3
levenshtein,1402,kl_to_reference,0.115277,0.00661,3
levenshtein,1403,kl_to_reference,0.114344,0.007024,3
levenshtein,1404,kl_to_reference,0.118817,0.005838,3
levenshtein,1405,kl_to_reference,0.117792,0.005446,3
levenshtein,1406,kl_to_reference,0.119398,0.007722,3
levenshtein,1407,kl_to_reference,0.113518,0.004638,3
levenshtein,1408,kl_to_reference,0.115413,0.010113,3
levenshtein,1409,kl_to_reference,0.110691,0.004502,3
levenshtein,1410,kl_to_reference,0.117718,0.008242,3
levenshtein,1411,kl_to_reference,0.121886,0.003749,3
levenshtein,1412,kl_to_reference,0.1138,0.01123,3
levenshtein,1413,kl_to_reference,0.115109,0.00638,3
levenshtein,1414,kl_to_reference,0.116682,0.001509,3
levenshtein,1415,kl_to_reference,0.124022,0.004048,3
levenshtein,1416,kl_to_reference,0.115066,0.006416,3
levenshtein,1417,kl_to_reference,0.12016,0.004652,3
levenshtein,1418,kl_to_reference,0.119135,0.005523,3
levenshtein,1419,kl_to_reference,0.116314,0.012182,3
levenshtein,1420,kl_to_reference,0.116499,0.003945,3
levenshtein,1421,kl_to_reference,0.119668,0.005716,3
levenshtein,1422,kl_to_reference,0.119521,0.007967,3
levenshtein,1423,kl_to_reference,0.129946,0.002212,3
levenshtein,1424,kl_to_reference,0.117594,0.009317,3
levenshtein,1425,kl_to_reference,0.126704,0.002898,3
levenshtein,1426,kl_to_reference,0.12494,0.004916,3
levenshtein,1427,kl_to_reference,0.128049,0.009949,3
levenshtein,1428,kl_to_reference,0.110949,0.009005,3
levenshtein,1429,kl_to_reference,0.119182,0.00307,3
levenshtein,1430,kl_to_reference,0.120157,0.005763,3
levenshtein,1431,kl_to_reference,0.116835,0.004362,3
levenshtein,1432,kl_to_reference,0.108673,0.005462,3
levenshtein,1433,kl_to_reference,0.104949,0.013047,3
levenshtein,1434,kl_to_reference,0.121107,0.002438,3
levenshtein,1435,kl_to_reference,0.115966,0.006231,3
levenshtein,1436,kl_to_reference,0.128612,0.002541,3
levenshtein,1437,kl_to_reference,0.118082,0.000167,3
levenshtein,1438,kl_to_reference,0.117396,0.003695,3
levenshtein,1439,kl_to_reference,0.116239,0.005529,3
levenshtein,1440,kl_to_reference,0.117827,0.003383,3
levenshtein,1441,kl_to_reference,0.121498,0.005156,3
levenshtein,1442,kl_to_reference,0.126027,0.00363,3
levenshtein,1443,kl_to_reference,0.119867,0.006612,3
levenshtein,1444,kl_to_reference,0.127908,0.006108,3
levenshtein,1445,kl_to_reference,0.11673,0.008581,3
levenshtein,1446,kl_to_reference,0.120064,0.007312,3
levenshtein,1447,kl_to_reference,0.110801,0.006706,3
levenshtein,1448,kl_to_reference,0.116414,0.006321,3
levenshtein,1449,kl_to_reference,0.118218,0.003902,3
levenshtein,1450,kl_to_reference,0.120021,0.003563,3
levenshtein,1451,kl_to_reference,0.117101,0.003074,3
levenshtein,1452,kl_to_reference,0.11597,0.004905,3
levenshtein,1453,kl_to_reference,0.119208,0.005011,3
levenshtein,1454,kl_to_reference,0.11181,0.006552,3
levenshtein,1455,kl_to_reference,0.116029,0.003577,3
levenshtein,1456,kl_to_reference,0.109205,0.005327,3
levenshtein,1457,kl_to_reference,0.122252,0.00369,3
levenshtein,1458,kl_to_reference,0.107737,0.001863,3
levenshtein,1459,kl_to_reference,0.115974,0.002785,3
levenshtein,1460,kl_to_reference,0.110605,0.000531,3
levenshtein,1461,kl_to_reference,0.114833,0.003878,3
levenshtein,1462,kl_to_reference,0.110717,0.006129,3
levenshtein,1463,kl_to_reference,0.109585,0.002867,3
levenshtein,1464,kl_to_reference,0.115784,0.00524,3
levenshtein,1465,kl_to_reference,0.115518,0.005823,3
levenshtein,1466,kl_to_reference,0.109728,0.005013,3
levenshtein,1467,kl_to_reference,0.114155,0.004885,3
levenshtein,1468,kl_to_reference,0.113527,0.003966,3
levenshtein,1469,kl_to_reference,0.1202,0.007866,3
levenshtein,1470,kl_to_reference,0.113489,0.009002,3
levenshtein,1471,kl_to_reference,0.112321,0.011351,3
levenshtein,1472,kl_to_reference,0.110664,0.002731,3
levenshtein,1473,kl_to_reference,0.1096,0.004443,3
levenshtein,1474,kl_to_reference,0.117273,0.004632,3
levenshtein,1475,kl_to_reference,0.118864,0.002352,3
levenshtein,1476,kl_to_reference,0.118377,0.005158,3
levenshtein,1477,kl_to_reference,0.114621,0.00487,3
levenshtein,1478,kl_to_reference,0.109874,0.002314,3
levenshtein,1479,kl_to_reference,0.125519,0.00177,3
levenshtein,1480,kl_to_reference,0.117518,0.004445,3
levenshtein,1481,kl_to_reference,0.113911,0.002466,3
levenshtein,1482,kl_to_reference,0.109251,0.004461,3
levenshtein,1483,kl_to_reference,0.118644,0.004699,3
levenshtein,1484,kl_to_reference,0.108586,0.008893,3
levenshtein,1485,kl_to_reference,0.12463,0.002915,3
levenshtein,1486,kl_to_reference,0.116708,0.005362,3
levenshtein,1487,kl_to_reference,0.115707,0.005268,3
levenshtein,1488,kl_to_reference,0.114659,0.006028,3
levenshtein,1489,kl_to_reference,0.120271,0.004937,3
levenshtein,1490,kl_to_reference,0.115993,0.006456,3
levenshtein,1491,kl_to_reference,0.112693,0.001761,3
levenshtein,1492,kl_to_reference,0.116232,0.004938,3
levenshtein,1493,kl_to_reference,0.120361,0.006077,3
levenshtein,1494,kl_to_reference,0.112638,0.006947,3
levenshtein,1495,kl_to_reference,0.121755,0.00987,3
levenshtein,1496,kl_to_reference,0.122318,0.005261,3
levenshtein,1497,kl_to_reference,0.118746,0.001532,3
levenshtein,1498,kl_to_reference,0.11994,0.00638,3
levenshtein,1499,kl_to_reference,0.119821,0.004765,3
levenshtein,1500,kl_to_reference,0.122752,0.001504,3
levenshtein,1501,kl_to_reference,0.114558,0.005565,3
levenshtein,1502,kl_to_reference,0.119938,0.002381,3
levenshtein,1503,kl_to_reference,0.121789,0.005025,3
levenshtein,1504,kl_to_reference,0.123022,0.006945,3
levenshtein,1505,kl_to_reference,0.125616,0.00832,3
levenshtein,1506,kl_to_reference,0.118622,0.007847,3
levenshtein,1507,kl_to_reference,0.113775,0.003895,3
levenshtein,1508,kl_to_reference,0.120897,0.002823,3
levenshtein,1509,kl_to_reference,0.125025,0.006239,3
levenshtein,1510,kl_to_reference,0.119871,0.004836,3
levenshtein,1511,kl_to_reference,0.125249,0.005665,3
levenshtein,1512,kl_to_reference,0.12206,0.013981,3
levenshtein,1513,kl_to_reference,0.120733,0.004524,3
levenshtein,1514,kl_to_reference,0.121617,0.009068,3
levenshtein,1515,kl_to_reference,0.12012,0.008486,3
levenshtein,1516,kl_to_reference,0.12668,0.00536,3
levenshtein,1517,kl_to_reference,0.116062,0.007015,3
levenshtein,1518,kl_to_reference,0.12861,0.001304,3
levenshtein,1519,kl_to_reference,0.123355,0.00624,3
levenshtein,1520,kl_to_reference,0.118943,0.004407,3
levenshtein,1521,kl_to_reference,0.115777,0.006848,3
levenshtein,1522,kl_to_reference,0.121392,0.002466,3
levenshtein,1523,kl_to_reference,0.123538,0.003617,3
levenshtein,1524,kl_to_reference,0.12034,0.002589,3
levenshtein,1525,kl_to_reference,0.115794,0.004073,3
levenshtein,1526,kl_to_reference,0.117081,0.009764,3
levenshtein,1527,kl_to_reference,0.117387,0.010398,3
levenshtein,1528,kl_to_reference,0.118414,0.005024,3
levenshtein,1529,kl_to_reference,0.123954,0.003725,3
levenshtein,1530,kl_to_reference,0.118612,0.002847,3
levenshtein,1531,kl_to_reference,0.120607,0.006451,3
levenshtein,1532,kl_to_reference,0.122673,0.00977,3
levenshtein,1533,kl_to_reference,0.122219,0.005487,3
levenshtein,1534,kl_to_reference,0.122067,0.007253,3
levenshtein,1535,kl_to_reference,0.120114,0.005271,3
levenshtein,1536,kl_to_reference,0.111796,0.00801,3
levenshtein,1537,kl_to_reference,0.118897,0.005333,3
levenshtein,1538,kl_to_reference,0.111857,0.002952,3
levenshtein,1539,kl_to_reference,0.113368,0.004011,3
levenshtein,1540,kl_to_reference,0.123778,0.005949,3
levenshtein,1541,kl_to_reference,0.119323,0.007398,3
levenshtein,1542,kl_to_reference,0.115414,0.003586,3
levenshtein,1543,kl_to_reference,0.117098,0.005222,3
levenshtein,1544,kl_to_reference,0.116455,0.004394,3
levenshtein,1545,kl_to_reference,0.112951,0.005265,3
levenshtein,1546,kl_to_reference,0.120737,0.008154,3
levenshtein,1547,kl_to_reference,0.118797,0.002614,3
levenshtein,1548,kl_to_reference,0.120861,0.003806,3
levenshtein,1549,kl_to_reference,0.124016,0.010651,3
levenshtein,1550,kl_to_reference,0.127466,0.003522,3
levenshtein,1551,kl_to_reference,0.12008,0.012694,3
levenshtein,1552,kl_to_reference,0.118812,0.014599,3
levenshtein,1553,kl_to_reference,0.121008,0.006509,3
levenshtein,1554,kl_to_reference,0.119475,0.012296,3
levenshtein,1555,kl_to_reference,0.124789,0.013316,3
levenshtein,1556,kl_to_reference,0.119696,0.009636,3
levenshtein,1557,kl_to_reference,0.128908,0.004973,3
levenshtein,1558,kl_to_reference,0.122109,0.003713,3
levenshtein,1559,kl_to_reference,0.121475,0.003953,3
levenshtein,1560,kl_to_reference,0.116615,0.00743,3
levenshtein,1561,kl_to_reference,0.12061,0.008995,3
levenshtein,1562,kl_to_reference,0.127995,0.010684,3
levenshtein,1563,kl_to_reference,0.119436,0.007428,3
levenshtein,1564,kl_to_reference,0.119734,0.003607,3
levenshtein,1565,kl_to_reference,0.122694,0.004763,3
levenshtein,1566,kl_to_reference,0.132316,0.009167,3
levenshtein,1567,kl_to_reference,0.119921,0.005119,3
levenshtein,1568,kl_to_reference,0.127394,0.009456,3
levenshtein,1569,kl_to_reference,0.115834,0.004585,3
levenshtein,1570,kl_to_reference,0.122982,0.007094,3
levenshtein,1571,kl_to_reference,0.111245,0.005854,3
levenshtein,1572,kl_to_reference,0.112447,0.009119,3
levenshtein,1573,kl_to_reference,0.114815,0.003068,3
levenshtein,1574,kl_to_reference,0.119679,0.008423,3
levenshtein,1575,kl_to_reference,0.122381,0.006968,3
levenshtein,1576,kl_to_reference,0.112749,0.008389,3
levenshtein,1577,kl_to_reference,0.123666,0.006273,3
levenshtein,1578,kl_to_reference,0.120384,0.005172,3
levenshtein,1579,kl_to_reference,0.11075,0.005167,3
levenshtein,1580,kl_to_reference,0.124425,0.002299,3
levenshtein,1581,kl_to_reference,0.1153,0.008134,3
levenshtein,1582,kl_to_reference,0.113461,0.002583,3
levenshtein,1583,kl_to_reference,0.127021,0.005426,3
levenshtein,1584,kl_to_reference,0.115707,0.003555,3
levenshtein,1585,kl_to_reference,0.122726,0.008568,3
levenshtein,1586,kl_to_reference,0.119257,0.004678,3
levenshtein,1587,kl_to_reference,0.124762,0.004999,3
levenshtein,1588,kl_to_reference,0.127815,0.003596,3
levenshtein,1589,kl_to_reference,0.127914,0.008988,3
levenshtein,1590,kl_to_reference,0.122592,0.000965,3
levenshtein,1591,kl_to_reference,0.124955,0.006103,3
levenshtein,1592,kl_to_reference,0.118768,0.004276,3
levenshtein,1593,kl_to_reference,0.121568,0.015569,3
levenshtein,1594,kl_to_reference,0.111051,0.003311,3
levenshtein,1595,kl_to_reference,0.117652,0.00517,3
levenshtein,1596,kl_to_reference,0.122021,0.002098,3
levenshtein,1597,kl_to_reference,0.126225,0.005527,3
levenshtein,1598,kl_to_reference,0.1187,0.005232,3
levenshtein,1599,kl_to_reference,0.120472,0.002605,3
levenshtein,1600,kl_to_reference,0.115383,0.007782,3
levenshtein,1601,kl_to_reference,0.122545,0.007357,3
levenshtein,1602,kl_to_reference,0.121772,0.001156,3
levenshtein,1603,kl_to_reference,0.117695,0.006568,3
levenshtein,1604,kl_to_reference,0.120495,0.008567,3
levenshtein,1605,kl_to_reference,0.119691,0.002943,3
levenshtein,1606,kl_to_reference,0.12424,0.00282,3
levenshtein,1607,kl_to_reference,0.120036,0.007278,3
levenshtein,1608,kl_to_reference,0.119532,0.008102,3
levenshtein,1609,kl_to_reference,0.121762,0.006392,3
levenshtein,1610,kl_to_reference,0.122455,0.003694,3
levenshtein,1611,kl_to_reference,0.12514,0.004397,3
levenshtein,1612,kl_to_reference,0.120523,0.006556,3
levenshtein,1613,kl_to_reference,0.127159,0.003716,3
levenshtein,1614,kl_to_reference,0.121267,0.008121,3
levenshtein,1615,kl_to_reference,0.134884,0.000388,3
levenshtein,1616,kl_to_reference,0.125269,0.00396,3
levenshtein,1617,kl_to_reference,0.128712,0.002587,3
levenshtein,1618,kl_to_reference,0.127396,0.003327,3
levenshtein,1619,kl_to_reference,0.125458,0.008666,3
levenshtein,1620,kl_to_reference,0.130382,0.007666,3
levenshtein,1621,kl_to_reference,0.122108,0.005396,3
levenshtein,1622,kl_to_reference,0.123617,0.005529,3
levenshtein,1623,kl_to_reference,0.11862,0.006864,3
levenshtein,1624,kl_to_reference,0.124506,0.008592,3
levenshtein,1625,kl_to_reference,0.13678,0.007149,3
levenshtein,1626,kl_to_reference,0.116369,0.004952,3
levenshtein,1627,kl_to_reference,0.126038,0.005695,3
levenshtein,1628,kl_to_reference,0.122649,0.002841,3
levenshtein,1629,kl_to_reference,0.121425,0.003321,3
levenshtein,1630,kl_to_reference,0.120501,0.003144,3
levenshtein,1631,kl_to_reference,0.124631,0.008879,3
levenshtein,1632,kl_to_reference,0.122263,0.000361,3
levenshtein,1633,kl_to_reference,0.125955,0.002562,3
levenshtein,1634,kl_to_reference,0.126644,0.008501,3
levenshtein,1635,kl_to_reference,0.118129,0.008228,3
levenshtein,1636,kl_to_reference,0.121495,0.012533,3
levenshtein,1637,kl_to_reference,0.116931,0.009294,3
levenshtein,1638,kl_to_reference,0.119846,0.004387,3
levenshtein,1639,kl_to_reference,0.12453,0.004811,3
levenshtein,1640,kl_to_reference,0.11682,0.003759,3
levenshtein,1641,kl_to_reference,0.115352,0.001822,3
levenshtein,1642,kl_to_reference,0.117456,0.005119,3
levenshtein,1643,kl_to_reference,0.117067,0.004584,3
levenshtein,1644,kl_to_reference,0.119204,0.001765,3
levenshtein,1645,kl_to_reference,0.121115,0.010007,3
levenshtein,1646,kl_to_reference,0.137153,0.005234,3
levenshtein,1647,kl_to_reference,0.121193,0.012896,3
levenshtein,1648,kl_to_reference,0.129509,0.004764,3
levenshtein,1649,kl_to_reference,0.1272,0.004405,3
levenshtein,1650,kl_to_reference,0.12702,0.005095,3
levenshtein,1651,kl_to_reference,0.11903,0.009202,3
levenshtein,1652,kl_to_reference,0.124781,0.004189,3
levenshtein,1653,kl_to_reference,0.12703,0.006009,3
